,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,showAddress,distance,status,newDevelopment,hasStaging,floor,district,hasLift,priceByArea_knn,price_robust,rooms_robust,bathrooms_robust,priceByArea_knn_robust
95,700.0,697.5543478260516,692.9147727272727,75.0,True,2,1,693.8366208382424,692.9147727272727,681.6927156331628,692.9147727272727,True,43915.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,690.9553053674997,689.6772184780355,9.0,-0.15384615384615385,0.0,0.0,-0.5
96,675.0,691.6288387541684,692.9147727272727,87.0,True,2,2,690.5839089791674,692.9147727272727,682.4242993548665,692.9147727272727,False,44503.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,645.6570962777485,689.6772184780355,8.0,-0.5384615384615384,0.0,1.0,-0.6666666666666666
97,650.0,697.5543478260516,692.9147727272727,45.0,True,1,1,687.3311971200925,692.9147727272727,687.3311971200925,692.9147727272727,False,37741.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,645.6570962777485,689.6772184780355,14.0,-0.9230769230769231,-1.0,0.0,0.3333333333333333
98,750.0,689.8135835104855,692.9147727272727,55.0,True,0,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,True,918.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,691.160453138933,701.9941837725582,14.0,0.6153846153846154,-2.0,0.0,0.3333333333333333
99,720.0,689.8135835104855,692.9147727272727,45.0,True,0,1,696.4387903255024,692.9147727272727,701.4047554950265,692.9147727272727,True,15433.0,693.8694362017804,694.4,693.7241379310345,698.291590668491,696.4387903255024,701.9941837725582,16.0,0.15384615384615385,-2.0,0.0,0.6666666666666666
100,624.0,697.5543478260516,692.9147727272727,45.0,True,1,1,683.7774686205862,692.9147727272727,686.0797448849435,692.9147727272727,True,24077.0,687.4043403754692,687.4043403754692,693.7241379310345,671.7426565963486,685.9998477289505,701.9941837725582,14.0,-1.323076923076923,-1.0,0.0,0.3333333333333333
101,633.0,697.5543478260516,692.9147727272727,45.0,True,1,1,683.7774686205862,692.9147727272727,686.0797448849435,692.9147727272727,True,24077.0,687.4043403754692,687.4043403754692,693.7241379310345,671.7426565963486,685.9998477289505,701.9941837725582,14.0,-1.1846153846153846,-1.0,0.0,0.3333333333333333
102,640.0,689.8135835104855,692.9147727272727,33.0,True,0,1,686.0301123764625,692.9147727272727,705.6331317949237,692.9147727272727,True,11189.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,698.1078203043362,701.9941837725582,19.0,-1.0769230769230769,-2.0,0.0,1.1666666666666667
103,645.0,697.5543478260516,692.9147727272727,84.0,True,2,2,686.6806547482776,692.9147727272727,681.6927156331628,692.9147727272727,True,43827.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,690.9553053674997,701.9941837725582,8.0,-1.0,0.0,1.0,-0.6666666666666666
104,750.0,697.5543478260516,692.9147727272727,46.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,True,1069.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,691.160453138933,689.6772184780355,16.0,0.6153846153846154,-1.0,0.0,0.6666666666666666
105,735.0,689.8135835104855,692.9147727272727,35.0,True,0,1,698.3904174409473,692.9147727272727,705.6331317949237,692.9147727272727,True,11088.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,699.9211346592158,701.9941837725582,21.0,0.38461538461538464,-2.0,0.0,1.5
106,600.0,697.5543478260516,692.9147727272727,55.0,True,1,1,680.8257734019426,692.9147727272727,680.8257734019426,692.9147727272727,False,25189.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-1.6923076923076923,-1.0,0.0,0.21597633136094677
107,750.0,697.5543478260516,692.9147727272727,75.0,True,3,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,8286.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,707.8492848102213,689.6772184780355,10.0,0.6153846153846154,1.0,0.0,-0.3333333333333333
108,600.0,673.2780759689929,692.9147727272727,25.0,True,1,1,680.8257734019426,692.9147727272727,705.6331317949237,692.9147727272727,True,183.0,693.8694362017804,694.4,693.7241379310345,698.291590668491,691.160453138933,701.9941837725582,24.0,-1.6923076923076923,-1.0,0.0,2.0
109,705.0,697.5543478260516,692.9147727272727,48.0,True,1,1,694.4871632100574,692.9147727272727,705.6331317949237,692.9147727272727,True,11472.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,698.1078203043362,701.9941837725582,15.0,-0.07692307692307693,-1.0,0.0,0.5
110,650.0,697.5543478260516,692.9147727272727,62.0,True,2,1,687.3311971200925,692.9147727272727,688.8603520666804,692.9147727272727,False,43229.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,645.6570962777485,689.6772184780355,10.0,-0.9230769230769231,0.0,0.0,-0.3333333333333333
111,700.0,691.6288387541684,692.9147727272727,61.0,True,2,1,693.8366208382424,692.9147727272727,697.87082586322,692.9147727272727,False,23917.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,645.6570962777485,689.6772184780355,11.0,-0.15384615384615385,0.0,0.0,-0.16666666666666666
112,650.0,689.8135835104855,692.9147727272727,40.0,False,0,1,687.3311971200925,692.9147727272727,705.6331317949237,692.9147727272727,False,5088.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,689.1399735672051,701.9941837725582,16.0,-0.9230769230769231,-2.0,0.0,0.6666666666666666
113,700.0,697.5543478260516,692.9147727272727,40.0,True,1,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,False,3076.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.493115765247,689.6772184780355,18.0,-0.15384615384615385,-1.0,0.0,1.0
114,730.0,697.5543478260516,692.9147727272727,51.0,True,2,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,6767.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,707.8492848102213,689.6772184780355,14.0,0.3076923076923077,0.0,0.0,0.3333333333333333
115,750.0,697.5543478260516,692.9147727272727,50.0,True,2,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,8331.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,698.1078203043362,689.6772184780355,15.0,0.6153846153846154,0.0,0.0,0.5
116,680.0,697.5543478260516,692.9147727272727,56.0,True,2,1,671.223649376893,692.9147727272727,693.2021808922763,692.9147727272727,False,19298.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,688.8603520666804,689.6772184780355,12.0,-0.46153846153846156,0.0,0.0,0.0
117,710.0,697.5543478260516,692.9147727272727,78.0,True,3,1,695.1377055818724,692.9147727272727,697.3742686460787,692.9147727272727,False,21617.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,697.4660963834832,689.6772184780355,9.0,0.0,1.0,0.0,-0.5
118,720.0,697.5543478260516,692.9147727272727,47.0,True,2,1,696.7568410589807,692.9147727272727,705.6331317949237,692.9147727272727,False,7088.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.4989058874194,689.6772184780355,15.0,0.15384615384615385,0.0,0.0,0.5
119,750.0,689.8135835104855,692.9147727272727,43.0,True,0,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,5332.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,689.1399735672051,701.9941837725582,17.0,0.6153846153846154,-2.0,0.0,0.8333333333333334
120,695.0,689.8135835104855,692.9147727272727,40.0,True,0,1,693.1860784664274,692.9147727272727,705.6331317949237,692.9147727272727,False,12376.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,693.894983627656,701.9941837725582,17.0,-0.23076923076923078,-2.0,0.0,0.8333333333333334
121,630.0,697.5543478260516,692.9147727272727,54.0,True,1,2,684.7290276328325,692.9147727272727,684.7290276328325,692.9147727272727,False,32432.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-1.2307692307692308,-1.0,1.0,0.21597633136094677
122,750.0,697.5543478260516,692.9147727272727,90.0,True,3,1,700.3420445563922,692.9147727272727,700.3420445563922,692.9147727272727,False,26401.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,701.9941837725582,8.0,0.6153846153846154,1.0,0.0,-0.6666666666666666
123,730.0,697.5543478260516,692.9147727272727,50.0,True,1,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,8717.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,698.1078203043362,701.9941837725582,15.0,0.3076923076923077,-1.0,0.0,0.5
124,600.0,697.5543478260516,692.9147727272727,90.0,True,3,1,680.8257734019426,692.9147727272727,686.0797448849435,692.9147727272727,False,25182.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,691.160453138933,701.9941837725582,7.0,-1.6923076923076923,1.0,0.0,-0.8333333333333334
125,650.0,689.8135835104855,692.9147727272727,45.0,True,0,1,687.3311971200925,692.9147727272727,705.6331317949237,692.9147727272727,True,5656.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,698.0475808771694,701.9941837725582,14.0,-0.9230769230769231,-2.0,0.0,0.3333333333333333
126,750.0,697.5543478260516,692.9147727272727,38.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,True,470.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.160453138933,701.9941837725582,20.0,0.6153846153846154,-1.0,0.0,1.3333333333333333
127,730.0,697.5543478260516,692.9147727272727,50.0,True,1,1,697.7398750691323,692.9147727272727,697.678872980834,692.9147727272727,False,16410.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,697.678872980834,701.9941837725582,15.0,0.3076923076923077,-1.0,0.0,0.5
128,735.0,689.8135835104855,692.9147727272727,30.0,True,0,1,698.3904174409473,692.9147727272727,705.6331317949237,692.9147727272727,True,11188.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,699.9211346592158,701.9941837725582,25.0,0.38461538461538464,-2.0,0.0,2.1666666666666665
129,610.0,697.5543478260516,692.9147727272727,72.0,False,1,1,681.8624792444296,692.9147727272727,689.0655122002563,692.9147727272727,False,19544.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,686.285930981955,701.9941837725582,8.0,-1.5384615384615385,-1.0,0.0,-0.6666666666666666
130,710.0,697.5543478260516,692.9147727272727,55.0,False,2,1,695.1377055818724,692.9147727272727,705.6331317949237,692.9147727272727,False,11596.5,693.8694362017804,694.4,693.7241379310345,696.0917641954768,693.919819760971,701.9941837725582,12.0,0.0,0.0,0.0,0.0
131,725.0,697.5543478260516,692.9147727272727,50.0,True,1,1,697.0893326973173,692.9147727272727,692.2585878985183,692.9147727272727,True,23787.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,691.160453138933,689.6772184780355,15.0,0.23076923076923078,-1.0,0.0,0.5
132,750.0,697.5543478260516,692.9147727272727,48.0,True,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,5085.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,701.6371999520375,689.6772184780355,16.0,0.6153846153846154,-1.0,0.0,0.6666666666666666
133,750.0,697.5543478260516,692.9147727272727,70.0,True,3,1,700.3420445563922,692.9147727272727,699.6096264559128,692.9147727272727,False,29660.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,693.919819760971,689.6772184780355,11.0,0.6153846153846154,1.0,0.0,-0.16666666666666666
134,750.0,697.5543478260516,692.9147727272727,49.0,True,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,True,8465.0,693.8694362017804,694.4,693.7241379310345,700.3420445563922,701.239908735492,701.9941837725582,15.0,0.6153846153846154,-1.0,0.0,0.5
135,730.0,697.5543478260516,692.9147727272727,60.0,True,3,1,697.4660963834832,692.9147727272727,697.3742686460787,692.9147727272727,False,20948.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,692.845098534743,689.6772184780355,12.0,0.3076923076923077,1.0,0.0,0.0
136,560.0,697.5543478260516,692.9147727272727,26.0,False,1,1,675.6214344274227,692.9147727272727,705.6331317949237,692.9147727272727,False,625.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.160453138933,689.6772184780355,22.0,-2.3076923076923075,-1.0,0.0,1.6666666666666667
137,700.0,689.8135835104855,692.9147727272727,23.0,True,0,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,True,1271.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-0.15384615384615385,-2.0,0.0,0.21597633136094677
138,750.0,697.5543478260516,692.9147727272727,80.0,True,3,1,700.3420445563922,692.9147727272727,701.0123730059954,692.9147727272727,True,14991.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,700.3420445563922,701.9941837725582,9.0,0.6153846153846154,1.0,0.0,-0.5
139,730.0,697.5543478260516,692.9147727272727,70.0,True,3,1,697.7398750691323,692.9147727272727,689.0655122002563,692.9147727272727,False,18781.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,697.7398750691323,689.6772184780355,10.0,0.3076923076923077,1.0,0.0,-0.3333333333333333
140,730.0,697.5543478260516,692.9147727272727,52.0,True,2,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,8827.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,697.3559416462749,689.6772184780355,14.0,0.3076923076923077,0.0,0.0,0.3333333333333333
141,740.0,697.5543478260516,692.9147727272727,64.0,True,2,1,699.0409598127624,692.9147727272727,705.6331317949237,692.9147727272727,False,8365.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,707.8492848102213,689.6772184780355,12.0,0.46153846153846156,0.0,0.0,0.0
142,720.0,697.5543478260516,692.9147727272727,65.0,True,2,1,696.4387903255024,692.9147727272727,705.6331317949237,692.9147727272727,False,7511.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,707.8492848102213,689.6772184780355,11.0,0.15384615384615385,0.0,0.0,-0.16666666666666666
143,720.0,697.5543478260516,692.9147727272727,63.0,True,2,1,696.4387903255024,692.9147727272727,693.2021808922763,692.9147727272727,False,19731.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,688.8603520666804,689.6772184780355,11.0,0.15384615384615385,0.0,0.0,-0.16666666666666666
144,740.0,697.5543478260516,692.9147727272727,54.0,True,2,1,699.1580364055828,692.9147727272727,705.6331317949237,692.9147727272727,False,6636.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,707.8492848102213,701.9941837725582,14.0,0.46153846153846156,0.0,0.0,0.3333333333333333
145,720.0,697.5543478260516,692.9147727272727,52.0,True,2,1,696.4387903255024,692.9147727272727,696.1649909275795,692.9147727272727,False,12695.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,690.9198889344609,689.6772184780355,14.0,0.15384615384615385,0.0,0.0,0.3333333333333333
146,730.0,697.5543478260516,692.9147727272727,45.0,True,2,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,4385.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,695.3568495228385,689.6772184780355,16.0,0.3076923076923077,0.0,0.0,0.6666666666666666
147,600.0,691.6288387541684,692.9147727272727,80.0,False,1,1,680.8257734019426,692.9147727272727,705.6331317949237,692.9147727272727,False,7223.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-1.6923076923076923,-1.0,0.0,0.21597633136094677
148,600.0,691.6288387541684,692.9147727272727,80.0,False,1,1,680.8257734019426,692.9147727272727,705.6331317949237,692.9147727272727,False,7141.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-1.6923076923076923,-1.0,0.0,0.21597633136094677
149,725.0,691.6288387541684,692.9147727272727,71.0,True,2,1,697.0893326973173,692.9147727272727,697.87082586322,692.9147727272727,False,23158.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,645.6570962777485,689.6772184780355,10.0,0.23076923076923078,0.0,0.0,-0.3333333333333333
150,675.0,697.5543478260516,692.9147727272727,76.0,True,3,1,690.5839089791674,692.9147727272727,688.6004048272027,692.9147727272727,False,43485.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,645.6570962777485,689.6772184780355,9.0,-0.5384615384615384,1.0,0.0,-0.5
151,750.0,697.5543478260516,692.9147727272727,54.0,True,1,1,700.3420445563922,692.9147727272727,701.4047554950265,692.9147727272727,True,15834.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,700.1942941851338,701.9941837725582,14.0,0.6153846153846154,-1.0,0.0,0.3333333333333333
152,750.0,691.6288387541684,692.9147727272727,79.0,True,2,2,700.3420445563922,692.9147727272727,695.799965670853,692.9147727272727,False,34697.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,698.8846070324881,689.6772184780355,9.0,0.6153846153846154,0.0,1.0,-0.5
153,700.0,697.5543478260516,692.9147727272727,54.0,True,1,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,False,3354.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,686.8272665159466,701.9941837725582,13.0,-0.15384615384615385,-1.0,0.0,0.16666666666666666
154,750.0,697.5543478260516,692.9147727272727,54.0,True,2,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,8322.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,707.8492848102213,689.6772184780355,14.0,0.6153846153846154,0.0,0.0,0.3333333333333333
155,730.0,697.5543478260516,692.9147727272727,48.0,True,2,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,6997.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,695.4989058874194,689.6772184780355,15.0,0.3076923076923077,0.0,0.0,0.5
156,650.0,697.5543478260516,692.9147727272727,61.0,True,2,1,687.3311971200925,692.9147727272727,699.6096264559128,692.9147727272727,False,28605.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,697.8558094999142,689.6772184780355,11.0,-0.9230769230769231,0.0,0.0,-0.16666666666666666
157,730.0,697.5543478260516,692.9147727272727,63.0,True,2,1,697.4660963834832,692.9147727272727,705.6331317949237,692.9147727272727,False,7893.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,707.8492848102213,689.6772184780355,12.0,0.3076923076923077,0.0,0.0,0.0
158,720.0,697.5543478260516,692.9147727272727,50.0,True,2,1,696.7568410589807,692.9147727272727,705.6331317949237,692.9147727272727,False,7041.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,695.4989058874194,689.6772184780355,14.0,0.15384615384615385,0.0,0.0,0.3333333333333333
159,720.0,697.5543478260516,692.9147727272727,51.0,True,2,1,696.4387903255024,692.9147727272727,705.6331317949237,692.9147727272727,False,6973.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.4989058874194,689.6772184780355,14.0,0.15384615384615385,0.0,0.0,0.3333333333333333
160,750.0,697.5543478260516,692.9147727272727,47.0,True,2,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,4538.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.3568495228385,689.6772184780355,16.0,0.6153846153846154,0.0,0.0,0.6666666666666666
161,730.0,697.5543478260516,692.9147727272727,50.0,True,2,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,7411.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,707.8492848102213,689.6772184780355,15.0,0.3076923076923077,0.0,0.0,0.5
162,730.0,697.5543478260516,692.9147727272727,40.0,True,2,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,4201.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,695.3568495228385,689.6772184780355,18.0,0.3076923076923077,0.0,0.0,1.0
163,670.0,697.5543478260516,692.9147727272727,67.0,True,2,1,689.9333666073525,692.9147727272727,686.0797448849435,692.9147727272727,False,25100.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.3383304099759,701.9941837725582,10.0,-0.6153846153846154,0.0,0.0,-0.3333333333333333
164,740.0,697.5543478260516,692.9147727272727,52.0,True,2,1,699.0409598127624,692.9147727272727,705.6331317949237,692.9147727272727,False,4862.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,695.3568495228385,689.6772184780355,14.0,0.46153846153846156,0.0,0.0,0.3333333333333333
165,720.0,697.5543478260516,692.9147727272727,69.0,True,2,1,696.4387903255024,692.9147727272727,699.6096264559128,692.9147727272727,False,29084.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,698.6431521886377,701.9941837725582,10.0,0.15384615384615385,0.0,0.0,-0.3333333333333333
166,750.0,697.5543478260516,692.9147727272727,59.0,True,2,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,8400.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,707.8492848102213,689.6772184780355,13.0,0.6153846153846154,0.0,0.0,0.16666666666666666
167,740.0,697.5543478260516,692.9147727272727,45.0,True,2,1,699.0409598127624,692.9147727272727,705.6331317949237,692.9147727272727,False,7720.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,707.8492848102213,689.6772184780355,16.0,0.46153846153846156,0.0,0.0,0.6666666666666666
168,740.0,697.5543478260516,692.9147727272727,60.0,True,2,1,699.1580364055828,692.9147727272727,705.6331317949237,692.9147727272727,False,6670.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,707.8492848102213,701.9941837725582,12.0,0.46153846153846156,0.0,0.0,0.0
169,730.0,689.8135835104855,692.9147727272727,45.0,False,0,1,697.7398750691323,692.9147727272727,705.6331317949237,692.9147727272727,False,854.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,691.160453138933,701.9941837725582,16.0,0.3076923076923077,-2.0,0.0,0.6666666666666666
170,620.0,697.5543478260516,692.9147727272727,75.0,True,3,1,683.4279428892025,692.9147727272727,697.3742686460787,692.9147727272727,False,21044.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,692.845098534743,701.9941837725582,8.0,-1.3846153846153846,1.0,0.0,-0.6666666666666666
171,695.0,697.5543478260516,692.9147727272727,67.0,True,2,1,693.1860784664274,692.9147727272727,695.3383304099759,692.9147727272727,False,16111.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,693.1860784664274,689.6772184780355,10.0,-0.23076923076923078,0.0,0.0,-0.3333333333333333
172,650.0,697.5543478260516,692.9147727272727,95.0,True,3,1,687.3311971200925,692.9147727272727,693.7070431636203,692.9147727272727,False,29884.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,691.160453138933,701.9941837725582,7.0,-0.9230769230769231,1.0,0.0,-0.8333333333333334
173,675.0,697.5543478260516,692.9147727272727,68.0,True,2,1,690.5839089791674,692.9147727272727,699.6096264559128,692.9147727272727,False,30461.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,690.5839089791674,701.9941837725582,10.0,-0.5384615384615384,0.0,0.0,-0.3333333333333333
174,695.0,697.5543478260516,692.9147727272727,65.0,True,2,1,693.1860784664274,692.9147727272727,705.6331317949237,692.9147727272727,False,8484.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,697.3559416462749,689.6772184780355,11.0,-0.23076923076923078,0.0,0.0,-0.16666666666666666
175,750.0,697.5543478260516,692.9147727272727,111.0,True,2,2,695.6929580722272,692.9147727272727,697.3742686460787,692.9147727272727,False,20583.0,693.8694362017804,694.4,693.7241379310345,697.4660963834832,691.160453138933,701.9941837725582,7.0,0.6153846153846154,0.0,1.0,-0.8333333333333334
176,675.0,697.5543478260516,692.9147727272727,35.0,False,1,1,690.5839089791674,692.9147727272727,705.6331317949237,692.9147727272727,True,1016.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-0.5384615384615384,-1.0,0.0,0.21597633136094677
177,730.0,697.5543478260516,692.9147727272727,60.0,False,3,1,697.7398750691323,692.9147727272727,697.3742686460787,692.9147727272727,False,20756.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,692.845098534743,689.6772184780355,12.0,0.3076923076923077,1.0,0.0,0.0
178,690.0,697.5543478260516,692.9147727272727,85.0,True,2,1,692.5355360946124,692.9147727272727,697.3742686460787,692.9147727272727,False,20804.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,692.845098534743,701.9941837725582,8.0,-0.3076923076923077,0.0,0.0,-0.6666666666666666
179,750.0,697.5543478260516,692.9147727272727,45.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,True,5089.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,689.1399735672051,689.6772184780355,17.0,0.6153846153846154,-1.0,0.0,0.8333333333333334
180,600.0,689.8135835104855,692.9147727272727,32.0,True,0,1,680.8257734019426,692.9147727272727,705.6331317949237,692.9147727272727,True,6325.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.4989058874194,701.9941837725582,19.0,-1.6923076923076923,-2.0,0.0,1.1666666666666667
181,710.0,697.5543478260516,692.9147727272727,55.0,True,2,1,695.1377055818724,692.9147727272727,705.6331317949237,692.9147727272727,True,11596.5,693.8694362017804,694.4,693.7241379310345,696.0917641954768,693.919819760971,701.9941837725582,12.0,0.0,0.0,0.0,0.0
182,725.0,697.5543478260516,692.9147727272727,50.0,True,1,1,697.0893326973173,692.9147727272727,705.6331317949237,692.9147727272727,True,10503.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.4989058874194,701.9941837725582,15.0,0.23076923076923078,-1.0,0.0,0.5
183,750.0,697.5543478260516,692.9147727272727,67.0,True,3,1,700.3420445563922,692.9147727272727,696.1649909275795,692.9147727272727,False,11657.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,0.6153846153846154,1.0,0.0,0.21597633136094677
184,600.0,697.5543478260516,692.9147727272727,45.0,True,2,1,680.8257734019426,692.9147727272727,680.8257734019426,692.9147727272727,False,41003.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-1.6923076923076923,0.0,0.0,0.21597633136094677
185,750.0,697.5543478260516,692.9147727272727,70.0,True,3,1,700.3420445563922,692.9147727272727,701.0123730059954,692.9147727272727,False,14642.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,700.3420445563922,689.6772184780355,11.0,0.6153846153846154,1.0,0.0,-0.16666666666666666
186,710.0,697.5543478260516,692.9147727272727,55.0,True,2,1,695.1377055818724,692.9147727272727,705.6331317949237,692.9147727272727,False,11596.5,693.8694362017804,694.4,693.7241379310345,696.0917641954768,693.919819760971,701.9941837725582,12.0,0.0,0.0,0.0,0.0
187,720.0,697.5543478260516,692.9147727272727,54.0,True,1,1,696.4387903255024,692.9147727272727,705.6331317949237,692.9147727272727,False,3296.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,701.6371999520375,689.6772184780355,13.0,0.15384615384615385,-1.0,0.0,0.16666666666666666
188,710.0,697.5543478260516,692.9147727272727,55.0,True,2,1,695.1377055818724,692.9147727272727,705.6331317949237,692.9147727272727,False,11596.5,693.8694362017804,694.4,693.7241379310345,696.0917641954768,693.919819760971,701.9941837725582,12.0,0.0,0.0,0.0,0.0
189,720.0,697.5543478260516,692.9147727272727,49.0,False,3,1,696.4387903255024,692.9147727272727,705.6331317949237,692.9147727272727,False,8411.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,707.8492848102213,689.6772184780355,15.0,0.15384615384615385,1.0,0.0,0.5
190,740.0,697.5543478260516,692.9147727272727,65.0,True,3,1,699.0409598127624,692.9147727272727,705.6331317949237,692.9147727272727,False,8443.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,697.3559416462749,701.9941837725582,11.0,0.46153846153846156,1.0,0.0,-0.16666666666666666
